,X,Y,Z,Magnitude,HIP ID
47,0.936547564860846,0.05976505206255795,0.3454081604496036,4.79,1168.0
48,0.9439675023256193,0.060379804123937314,-0.3244682323542426,4.44,1170.0
49,0.9839984959900278,0.06410313357381822,-0.1662460470368558,5.77,1191.0
50,0.9860617445390008,0.06455779371416571,0.1533444724385646,6.02,1196.0
51,0.8510092944671936,0.06007364174531301,-0.521703304856223,5.66,1288.0
52,0.47534698451590407,0.0352209091996569,0.8790931303717407,5.74,1354.0
53,0.7784627571283138,0.05815687550800306,0.6249908108087114,4.61,1366.0
54,0.6679381623381521,0.0500785895530838,0.742529963140011,5.86,1372.0
55,0.9778138581263862,0.0781858009467979,0.19433743691399002,6.07,1465.0
56,0.7983299633979754,0.06397048764300443,0.5988130311305054,4.51,1473.0
57,0.8496653670716295,0.06925602665056917,0.522754595170247,5.88,1493.0
58,0.7194649010850896,0.05884638137834844,0.6920313284131696,6.1,1501.0
59,0.9846155418150236,0.08366490631369673,-0.15340279745763363,3.56,1562.0
60,0.4230769044708379,0.03734755703546626,-0.9053237503163474,4.23,1599.0
61,0.8543474328904126,0.07627546992988785,0.5140744271022795,5.89,1630.0
62,0.9858055038356801,0.0888374555943453,0.14246197770213534,5.38,1645.0
63,0.3467520767843799,0.0313285347621445,-0.9374334750558978,5.5,1647.0
64,0.8360738311268106,0.07593306359520333,0.5433366532436261,5.79,1657.0
65,0.7850048458318275,0.07255716271853449,0.6152258529668474,5.16,1686.0
66,0.21672925668780516,0.02037382935063704,-0.9760191270529193,5.96,1706.0
67,0.8709184735374763,0.08202305965336844,-0.48453403403295836,5.18,1708.0
68,0.9351094111844581,0.08910618140265077,-0.3429729982813426,5.61,1728.0
69,0.6119429989527043,0.06502397257099492,0.7882243646474378,5.58,1921.0
70,0.9935488128644673,0.10658850600908541,-0.03872527394814749,6.08,1939.0
71,0.4693137362801958,0.05096832009543555,0.8815593271501199,5.38,1960.0
72,0.5975586614570505,0.06572829550873105,0.7991266716154424,5.72,1982.0
73,0.9932939008692443,0.11055167169275751,0.03384603938271716,5.77,2006.0
74,0.21924232958160636,0.025000493771390964,-0.9753500788080232,2.82,2021.0
75,0.718489810521352,0.08251996164972174,-0.6906249692172447,3.93,2072.0
76,0.7346716660663091,0.08465565815213973,-0.6731203180874736,2.4,2081.0
77,0.8958615354064731,0.10700787587093773,-0.4312556363466413,5.99,2159.0
78,0.8323806506222027,0.10193676488611969,-0.5447488856659649,4.86,2210.0
79,0.9445109817844378,0.11618819218158608,0.307244705871675,5.01,2219.0
80,0.951834508301052,0.1177654680075997,0.28309426584133723,6.05,2224.0
81,0.7091276021391387,0.08779467169216988,0.699592838375908,5.18,2225.0
82,0.9767184653184074,0.12137577667307707,0.1768868574627924,6.05,2235.0
83,0.7610933439757999,0.09495695494336298,-0.6416541891576949,5.42,2240.0
84,0.9890583898410737,0.13038556036906865,-0.06901526738502543,5.72,2353.0
85,0.8606997230174397,0.113787421654724,0.4962342284353957,5.2,2355.0
86,0.49596372987534193,0.06602830606270013,0.8658292218715128,5.94,2377.0
87,0.9070211579320511,0.12092889472455422,-0.4033470236462629,5.17,2381.0
88,0.6604613934684695,0.08824722189520318,-0.7456562046717415,5.67,2383.0
89,0.6524642609662356,0.09002069451001936,-0.7524537611851759,4.76,2472.0
90,0.8252782520265319,0.11388900530790821,0.5531230434559812,5.88,2475.0
91,0.4503336241806721,0.06238743892673726,-0.8906780756235464,4.36,2484.0
92,0.4502176905820688,0.06239877821813448,-0.8907358887817604,4.53,2487.0
93,0.5982876742399128,0.08324144178976041,0.796945870948183,5.59,2497.0
94,0.5748185492588525,0.08020889505779837,0.8143403272474937,4.74,2505.0
95,0.9827390717866951,0.13985401306846007,0.12109819078942509,5.69,2548.0
96,0.9284552627422954,0.13294627951381854,0.34683729881540837,5.38,2568.0
97,0.4488768166843688,0.06455788852657077,-0.8912585946134255,5.07,2578.0
98,0.45034207036642454,0.06529668583929168,0.8904652505721306,4.17,2599.0
99,0.5690656554715656,0.08295815329304998,0.818096708565023,5.93,2611.0
100,0.8604750260164605,0.12738300848001077,-0.493311563570684,5.55,2661.0
101,0.6036269420206455,0.09148908746158355,-0.7920001652413028,5.57,2711.0
102,0.9862464998198092,0.15293884589558646,-0.0626701763943689,5.2,2762.0
103,0.9879543378466649,0.15449345378236848,-0.008831708122057082,5.94,2787.0
104,0.5691957779282532,0.08902347336689953,-0.817368330422915,6.04,2789.0
105,0.6610140328843166,0.10377253241281234,-0.743163313038691,5.51,2802.0
106,0.9101575058712447,0.14461157596484178,-0.38820201777322083,6.06,2852.0
107,0.5781411906496943,0.09192949254600469,0.8107414705529673,5.08,2854.0
108,0.4888112485615496,0.07841721896746985,0.8688580453958558,5.78,2876.0
109,0.7042242408046868,0.11397313678520178,0.7007698215208787,5.14,2900.0
110,0.9524674519219589,0.15421728680049468,0.26272187096087896,5.89,2903.0
111,0.8210201262271091,0.13327521681197657,0.5551249128923529,4.34,2912.0
112,0.581590030920672,0.09464558343737939,0.8079574552347976,3.69,2920.0
113,0.8959608498370732,0.14747043009093996,-0.41893511169156333,5.57,2941.0
114,0.8043304208187962,0.1322668476821964,0.5792737307609183,5.45,2942.0
115,0.8596777545670258,0.14597733965054546,0.48953526390970636,4.34,3031.0
116,0.641887913985153,0.11077300393116662,0.7587550642202361,5.45,3083.0
117,0.8458089550769504,0.14659654122469085,0.5129489892889882,3.27,3092.0
118,0.9183164749522601,0.15924027141955027,0.36240500519375135,5.88,3093.0
119,0.6989082035312821,0.12281961394434805,-0.704586875741549,6.0,3137.0
120,0.9167219906636571,0.16134182875701894,0.36549911918772476,5.36,3138.0
121,0.5003602741594708,0.08929566472791486,-0.8612002556338793,5.89,3170.0
122,0.5428054651953946,0.09695668727770328,0.834243146658182,2.24,3179.0
123,0.9814304338429763,0.1761707396602087,-0.07588263315385124,5.9,3193.0
124,0.7596900274630827,0.13778254581763927,0.6355210714375652,5.3,3231.0
125,0.6823456961582974,0.12438690512741289,-0.7203695223751991,4.59,3245.0
126,0.8940896937632953,0.16411149957183283,0.41673856938678144,6.06,3269.0
127,0.5427787998044328,0.1000535713408903,-0.8338947519590184,5.72,3277.0
128,0.39759340375464824,0.07379074070039504,0.9145897505863929,5.83,3299.0
129,0.6252286199638221,0.11606395725083807,0.7717631311519164,4.8,3300.0
130,0.40809459263835673,0.07651359543326368,-0.90972769177002,5.38,3330.0
131,0.4874275865940335,0.09190977362639458,-0.8683126979026973,5.99,3352.0
132,0.7694439573346396,0.1450922171218931,-0.6220162739445512,6.05,3356.0
133,0.5282504083159341,0.10113638230149284,-0.8430438531233208,4.36,3405.0
134,0.669464456993423,0.1285152256442555,0.7316427937184288,4.95,3414.0
135,0.9339733956757416,0.17983840293825115,-0.3087909406030945,2.04,3419.0
136,0.96026349714705,0.18593796489585973,-0.2081371885495326,6.01,3436.0
137,0.9646878612208444,0.1883456777087297,-0.18412831423111445,4.77,3455.0
138,0.76893523529248,0.15019765213876668,-0.6214332379408912,5.9,3456.0
139,0.6583218627014271,0.1292618211519702,0.741554924925861,5.66,3478.0
140,0.4530959235688273,0.08916813807247306,-0.8869910524903843,6.06,3489.0
141,0.6528033532976735,0.12903955130770686,0.7464560108416427,4.48,3504.0
142,0.9095386327479208,0.17983781842631244,-0.37469699038384,5.22,3505.0
143,0.721090776156977,0.14326255556528752,-0.6778671940094397,5.94,3521.0
144,0.5593084483808907,0.1119763397654802,0.8213618927747295,5.41,3544.0
145,0.2539013099263524,0.051252822449903764,0.9658712507413195,5.64,3572.0
146,0.6615149119192665,0.13388706072246012,-0.7378836468438269,5.8,3583.0
147,0.6944730068139546,0.14186304788669285,0.7053950088078897,6.03,3604.0
148,0.9050247786956078,0.1849587083916901,-0.3830410240914723,5.49,3607.0
149,0.9439359856712545,0.1943996255968511,0.2668213644419076,5.36,3632.0
150,0.9577222072127651,0.19931892002025933,0.20746118175086845,5.51,3675.0
151,0.8922668418016443,0.18695595702630557,0.41098339766187336,4.08,3693.0
152,0.9719281351399028,0.203906265309244,0.11737944918556711,5.98,3697.0
153,0.9301905317705471,0.196535663565581,-0.31003113964771917,5.7,3717.0
154,0.25573117902249165,0.05408810555615707,0.9652336716635576,5.42,3721.0
155,0.9086708536796911,0.19322060443428732,-0.3701122501283496,5.57,3741.0
156,0.2912469327564547,0.06212477409963116,0.9546285856829487,5.86,3750.0
157,0.9699546574411948,0.2074675017649249,0.1270637565144178,5.92,3760.0
158,0.9736423859247701,0.20874588703121272,0.09190026647552796,5.74,3765.0
159,0.2542783475726909,0.05474939012926151,-0.9655801500839667,5.09,3781.0
160,0.9689695219108329,0.208988225329559,0.13199237584608212,4.44,3786.0
161,0.615510252636245,0.13317636288834814,0.776795459092995,4.9,3801.0
162,0.9348521274712989,0.20288400368522744,0.2913581658561144,5.07,3810.0
163,0.5205000979202974,0.11339135701611178,0.8462990300236705,3.46,3821.0
164,0.8915927967900333,0.1945402602761807,-0.40892098484157335,5.9,3834.0
165,0.9495943052480809,0.2080426072610698,-0.23449718336140168,5.59,3849.0
166,0.73606998836211,0.16255928988558896,0.6570962254529364,4.53,3881.0
167,0.8644182618718212,0.1911966241888023,0.4649999133777397,5.55,3885.0
168,0.9593799740447583,0.21321803071261994,-0.18473802202283993,5.17,3909.0
169,0.6141691078681725,0.13809680549877446,-0.7769977987429867,5.24,3949.0
170,0.42388497753379456,0.09538800950005774,0.9006789957941682,5.35,3951.0
171,0.4606920285278819,0.1048208458590394,0.8813486512863458,6.04,3988.0
172,0.8894805119800733,0.20812701249226603,-0.40682621041264144,5.47,4104.0
173,0.9731767033862203,0.22919039140509065,-0.01997169181391268,4.78,4147.0
174,0.4700117776633962,0.11081615831470774,0.8756761432824717,4.8,4151.0
175,0.7727063240927323,0.18362423041392412,0.6076241261766944,6.07,4185.0
176,0.4435596930407008,0.10574367531639942,-0.8899848728153862,5.73,4200.0
177,0.9177799716538737,0.2228289864764044,0.3286748642913132,5.8,4267.0
178,0.10647688026767405,0.02600552340119103,0.9939750433089825,5.59,4283.0
179,0.8899375027125972,0.2176530096961769,0.40079721635243687,5.46,4288.0
180,0.5006783498872435,0.12251734637350233,0.8569193017967225,4.83,4292.0
181,0.3397343660375236,0.08314158945341112,-0.9368393867874271,5.45,4293.0
182,0.9626350085429765,0.2387027610730529,-0.12788601246252335,5.88,4346.0
183,0.8629475998345096,0.2150552148890892,0.4572446768294483,6.08,4366.0
184,0.9515719963702933,0.2373598240370085,-0.19537412739913862,5.35,4371.0
185,0.49675392119858347,0.1253757347189344,0.8587877892224126,4.62,4422.0
186,0.47422984967778686,0.11980105773650884,0.8722119904242301,2.15,4427.0
187,0.758734705625167,0.19184415204768773,0.6225090102199283,3.86,4436.0
188,0.479405055534088,0.12127334702911936,0.8691740723403527,5.56,4440.0
189,0.8891968609003337,0.22667566736218908,0.3974255708820191,4.4,4463.0
190,0.6747392536773612,0.17343562018252198,0.7173890333694973,6.1,4501.0
191,0.8469816666077776,0.21839794718473554,0.48468999690091064,5.44,4510.0
192,0.8028829161378636,0.20852986938647505,0.5584749918730649,5.99,4552.0
193,0.38811553434306906,0.10131465720960796,0.9160249299206292,5.97,4572.0
194,0.84323602312726,0.22045885926968986,-0.4902559542423019,4.3,4577.0
195,0.9483268258557556,0.2484802813815777,-0.19731644920502556,5.62,4587.0
196,0.6863764690334527,0.18410622507195173,0.7035568496197913,5.69,4675.0
197,0.7503931564089124,0.20566061860129872,-0.6281829516718842,5.59,4770.0
198,0.8207317739365169,0.22931882918163765,-0.5232707041616041,5.5,4852.0
199,0.818129911100639,0.23003826767592064,0.5270159807511743,5.5,4889.0
200,0.6639086096696656,0.18667799003559737,-0.7241385820702837,5.39,4890.0
201,0.7226440155945475,0.20347915491553917,0.6605920528134178,5.95,4903.0
202,0.9534122385842809,0.2686263712046201,0.13727700466992993,4.27,4906.0
203,0.9589809823385259,0.2706372677909549,-0.08432641813620863,5.4,4914.0
204,0.4651532306592471,0.1325389731275258,0.8752519023741486,5.92,4962.0
205,0.9612039086505281,0.2748058854370314,0.023848927106194042,6.06,4979.0
206,0.5851265425548382,0.167892547577618,0.7933719314834112,5.99,4998.0
207,0.4573108353411901,0.13182234287919747,0.8794826148352122,5.83,5021.0
208,0.955523656906341,0.2779583066387924,0.09855821052975815,6.03,5074.0
209,0.9274630135662862,0.2707235889419892,0.2579168409718752,5.64,5081.0
210,0.9447823940511862,0.278126728927516,-0.17329671245291697,6.09,5121.0
211,0.8926314416063533,0.26307068743483863,0.36606409666658773,5.33,5131.0
212,0.8926639984138963,0.2631348326940172,0.36593858194894785,5.55,5132.0
213,0.657285344918947,0.1949506012578757,-0.7279905483067577,3.32,5165.0
214,0.9446104665859019,0.2801948864579031,-0.17088561091913992,5.58,5164.0
215,0.4526760197318584,0.13691936942647534,-0.8811001687864886,5.36,5268.0
216,0.9426750115857492,0.2871894149661467,-0.16995900230117242,5.71,5296.0
217,0.7165671782143209,0.21838901477455527,-0.6624482752123103,5.21,5300.0
218,0.8943955032937302,0.2732528529165043,0.35410388597267095,5.56,5310.0
219,0.6885654213665021,0.21058178174823736,0.6939257695849815,5.04,5317.0
220,0.5494312142853125,0.16911421869973947,0.8182455143797268,5.17,5336.0
221,0.9511986791371424,0.29245996103631267,0.09842887786820562,5.51,5346.0
222,0.5448702739459323,0.16758673427605977,-0.8216027452879949,3.94,5348.0
223,0.5026548063240249,0.1550177845189278,0.8504749450525867,5.77,5361.0
224,0.9404893682796421,0.29021183672826895,-0.1767960349548714,3.46,5364.0
225,0.062363148118476125,0.019298950725338767,0.9978669191117892,4.24,5372.0
226,0.6479270401461534,0.2027445432454598,0.7342242170016151,4.26,5434.0
227,0.7755551572600412,0.24355668777727738,0.5824039301775998,2.07,5447.0
228,0.8983514697052686,0.2824731686802476,0.33641276113447943,5.57,5454.0
229,0.9180116639088406,0.29029043525321163,0.2701593013905365,6.07,5483.0
230,0.7075448119457909,0.22413186515922132,0.6701829944939248,5.67,5493.0
231,0.8607337800240472,0.2727278418260087,0.42983355408627955,5.81,5494.0
232,0.952112743568815,0.3027549854305744,0.0426701573795609,5.97,5510.0
233,0.3449082245994368,0.10983880184806818,0.9321876174956656,5.32,5518.0
234,0.5441444459377488,0.1744787561045601,0.8206485152751486,4.34,5542.0
235,0.8125767868044705,0.2605477377861431,0.5213768712563355,5.15,5544.0
236,0.7531333123543813,0.24169867245308585,0.6118594328410193,5.8,5550.0
237,0.41422527126784586,0.13344931912716698,0.9003381053068759,5.56,5566.0
238,0.8883654285368674,0.28631308570113423,0.35893130587454036,4.66,5571.0
239,0.8232886379007128,0.26616458577247964,0.5013504083813568,4.51,5586.0
240,0.4018268194071671,0.1299637893801562,0.9064461487893642,5.57,5589.0
241,0.9506942055952579,0.30763210503136185,-0.03928123472568786,5.93,5594.0
242,0.17040544105105165,0.05561044288072936,0.9838035699786851,5.6,5626.0
243,0.7500915619657261,0.24647336255679977,-0.613688463487592,5.95,5661.0
244,0.9404105297482902,0.31344951266268933,0.1318235128877339,5.21,5737.0
245,0.8626779421520893,0.28760059250957615,0.4160200323450511,4.67,5742.0
246,0.9108084752407376,0.3053104893186929,0.277873040328894,5.97,5778.0
247,0.9387203465669632,0.31593255851084884,-0.13780685546804097,5.14,5799.0
248,0.9402902691522129,0.3178416331552728,0.12178220711930023,6.04,5824.0
249,0.947047097994179,0.3206458783130739,-0.016971001786623398,5.7,5833.0
250,0.6631455953075045,0.22578811268288126,-0.7136229029363884,4.97,5862.0
251,0.3408699159238295,0.11703823545701326,-0.9327967366255041,4.25,5896.0
252,0.29611052015414135,0.10224552048512876,0.9496654218169518,5.87,5926.0
253,0.7915710662072869,0.27378217900993046,0.5463136146940084,6.04,5936.0
254,0.9437603343756534,0.32773856347092983,-0.04363330463265789,5.42,5951.0
255,0.9410599173356565,0.3323134159490202,0.06303987281475815,5.13,6061.0
256,0.8360021487834373,0.3020814804248667,0.4580908058603627,4.74,6193.0
257,0.9399460872966724,0.34120726332424395,-0.008885743100958146,5.87,6226.0
258,0.4946716327045282,0.18024589174811803,0.850183153388352,4.95,6242.0
259,0.8224703055641627,0.30392997033862784,0.4808005507433967,5.23,6315.0
260,0.6558195673251442,0.2463155196208564,0.7136030828880773,4.87,6411.0
261,0.8754893264587226,0.3335102155467778,0.34969897824099244,5.97,6492.0
262,0.801336066282139,0.305661879851002,-0.5142288635242277,5.84,6502.0
263,0.7389186997475722,0.282460109574186,0.6117315110918321,5.6,6514.0
264,0.1825821226977836,0.06988519810236003,0.9807037409724536,6.07,6522.0
265,0.9240384329199823,0.35480353802851794,-0.14236370285023286,3.6,6537.0
266,0.9262573955370197,0.3571462491175201,-0.12039017382769816,5.92,6564.0
267,0.6984882161566902,0.27050637268537425,-0.6625258592891649,5.42,6592.0
268,0.4030918215185822,0.15693585531400547,-0.9016030838133224,5.92,6631.0
269,0.9009621816821852,0.3531818973395441,-0.2520509761340289,4.9,6670.0
270,0.4620341136017052,0.181608817034102,0.868068381778625,2.66,6686.0
271,0.34661575003715966,0.1364291795155432,0.9280326507202712,4.72,6692.0
272,0.8784280334813003,0.34714526711012,0.32841186567665137,5.35,6706.0
273,0.6750110633718984,0.26696770061871905,0.6878141545155151,5.98,6711.0
274,0.8773953689059715,0.3486972701423994,0.32952629700464375,5.5,6732.0
275,0.9050185771407777,0.3604242298114958,-0.22591093288035477,5.51,6748.0
276,0.6513344719983987,0.26206593926578553,0.7120989039896837,4.83,6813.0
277,0.6741266435405048,0.273613734183827,-0.686067630000713,3.41,6867.0
278,0.8594409487309538,0.35425290720682767,-0.3686002351870503,5.11,6960.0
279,0.8770583347515257,0.36276377226020307,0.31491446930623596,6.01,6981.0
280,0.6298860489996408,0.26123495851443557,0.7314368473939381,5.27,6999.0
281,0.9182526214681421,0.3812597985671293,0.10701910653447326,4.84,7007.0
282,0.828327791808263,0.3447277381133418,-0.44162864025480314,5.92,7016.0
283,0.31127673286365254,0.13091289706718762,0.9412590551804568,5.82,7078.0
284,0.603862389609718,0.25401836212324985,-0.7555295402028054,3.93,7083.0
285,0.888531113594284,0.37480130119899935,0.26464399633174834,3.62,7097.0
286,0.7953040587318317,0.33644314301576805,-0.5042791545189496,5.79,7118.0
287,0.7351672113785533,0.3156027546830445,-0.5999367237887305,5.49,7213.0
288,0.4820376090397549,0.20816874098830543,0.8510614071537848,5.69,7251.0
289,0.9106588804898769,0.39463750548281745,-0.12231779368196369,5.75,7276.0
290,0.4691988563883401,0.20384065990520592,0.8592446790834867,4.68,7294.0
291,0.7297230447024238,0.3183426234812572,0.6051134208603334,5.9,7321.0
292,0.8818858784160345,0.38635135610349375,-0.27020349199699584,5.62,7345.0
293,0.8685158068034515,0.3813359244241736,0.31664365788076426,5.9,7359.0
294,0.48290125388096067,0.21314804150350536,-0.8493375603394777,6.03,7387.0
295,0.8717205482208176,0.3877358801592693,0.2996066972661225,5.95,7447.0
296,0.880773086046826,0.3920687444929594,-0.26555765944002624,5.41,7450.0
297,0.791669960986844,0.3530767066452129,-0.4985935339489062,5.69,7463.0
298,0.6841729122134234,0.30744771056537856,0.6613496287603937,4.1,7513.0
299,0.8911974319562919,0.40190681396151207,0.2103284340402337,5.54,7535.0
300,0.0830416582009434,0.03761558925976796,-0.995835905381945,5.66,7568.0
301,0.49271446219466747,0.22381234812670683,-0.8409164593288857,0.45,7588.0
302,0.111313911900674,0.050700981856066696,-0.9924911200893436,5.88,7601.0
303,0.6014469581747196,0.2740795297571931,0.7504278565394897,3.59,7607.0
304,0.4823865336257977,0.220157247735293,0.8478407978188524,5.55,7617.0
305,0.7305370409316216,0.33468818044778764,-0.5952305886758671,5.94,7643.0
306,0.2651680519837891,0.12156326206696036,0.9565083781769829,5.28,7650.0
307,0.8464785837117829,0.3896359570478032,-0.3628468386147751,5.58,7679.0
308,0.6485391125369107,0.30017983934937364,0.6994920182232394,5.01,7719.0
309,0.8699685240785818,0.40420714584172857,0.2824382239765319,5.98,7740.0
310,0.5044229086057428,0.23469689845864758,-0.830948190399145,5.76,7751.0
311,0.687555559126886,0.32273648416017414,0.6504679199665766,4.96,7818.0
312,0.6587183902150392,0.3094952553999214,0.6857862416799018,5.63,7825.0
313,0.8995098703459654,0.4263058881204745,0.09563097251412875,4.45,7884.0
314,0.7818529483652866,0.37147555743109734,0.5007113713146166,5.97,7906.0
315,0.8854655980575369,0.42115502223862467,-0.19641568649115576,5.75,7916.0
316,0.6645170181892768,0.3162986630455979,0.6770319699189986,4.96,7918.0
317,0.44066085077687117,0.2097129683742849,-0.8728335955313877,5.7,7921.0
318,0.7223488029694065,0.3447319317708902,-0.599476523365324,5.7,7941.0
319,0.7370374539153117,0.35178488642513983,0.5770816105273899,5.63,7943.0
320,0.762467464818833,0.36425366571821977,-0.5347547401412923,5.25,7955.0
321,0.3372436209040291,0.1614822482425639,0.9274644056038304,5.57,7965.0
322,0.5332624072928966,0.2557716263209947,-0.8063572906207882,5.52,7978.0
323,0.8458610551399155,0.4056649231794219,0.34634526920317926,5.24,7981.0
324,0.8993503821740594,0.4324649725159223,-0.06436565567269284,4.98,7999.0
325,0.29888377397846466,0.14406356183010335,0.9433526274968518,5.18,8016.0
326,0.44251600228408605,0.21423026392592104,0.8707956027339256,5.78,8046.0
327,0.569826243766352,0.2768821834498047,0.7737146168990209,4.01,8068.0
328,0.8642346055904804,0.4216075102510377,-0.27449162792294396,3.49,8102.0
329,0.8846851394055145,0.4381792980954514,0.15915749066764887,4.26,8198.0
330,0.8113503516148777,0.4029813957242464,-0.423457910109792,5.29,8209.0
331,0.890481660409018,0.4439167738165839,-0.09990150348955851,5.37,8230.0
332,0.5653018929552317,0.2821611526367251,-0.7751250568546644,5.49,8240.0
333,0.5319281599816157,0.2655286961554543,-0.8040814287972065,5.04,8241.0
334,0.39286493067011635,0.19970556820947624,0.8976496155380979,5.63,8362.0
335,0.15209492689322396,0.07729798083677682,-0.9853385993514626,6.05,8366.0
336,0.8519280040852659,0.4349401608561928,0.29162601449405073,5.86,8387.0
337,0.8883054679796771,0.45473218685946376,0.06428089756231169,5.91,8404.0
338,0.701553348618258,0.35997906299352556,0.6150105472663151,5.94,8423.0
339,0.7487078052655478,0.38431852130614425,0.5401258154499794,5.78,8433.0
340,0.5957107806626354,0.3076610146014394,0.741938923292697,6.01,8475.0
341,0.8724536051928142,0.4521449712549215,-0.1854444168880454,4.66,8497.0
342,0.8205504290920845,0.42779988258353174,0.37905705873695644,5.83,8544.0
343,0.8688708208876784,0.45647838622038184,0.19154889590808868,5.92,8588.0
344,0.5665392095553186,0.2977716187271311,-0.7683523847279052,5.94,8593.0
345,0.5457300767235551,0.286982334579088,0.7872863665775237,5.96,8598.0
346,0.8697040854006635,0.4598124500928808,-0.17940823441798168,3.74,8645.0
347,0.5045890477863753,0.2682644143832185,0.8206242117008661,5.53,8704.0
348,0.5579337441362168,0.2971489521971386,0.7748628506789349,5.7,8714.0
349,0.8429731208600807,0.45232836995144754,-0.29119643412047835,5.78,8778.0
350,0.7659551468287247,0.41191637374755385,0.4935966106906048,3.42,8796.0
351,0.6670826534647971,0.35952021445722226,0.6524921063453553,5.42,8814.0
352,0.6878560031657168,0.37111066574604884,-0.6238036491384206,6.09,8820.0
353,0.8303799361254356,0.44866870121685,0.3304021159567574,3.88,8832.0
354,0.8783777033767985,0.4747214548580445,0.055607108430150244,4.61,8833.0
355,0.6076369441789967,0.3286923026399485,-0.7230067179868105,4.39,8837.0
356,0.6473989858210465,0.35284865146582756,-0.6755533896862834,5.12,8882.0
357,0.38942383515932694,0.2123149361937057,0.8962541182493189,3.35,8886.0
358,0.8202466137104677,0.448341334684919,0.35522604114768425,2.64,8903.0
359,0.33347946154710884,0.1828411869948795,-0.9248570425014635,4.68,8928.0
360,0.42611604261539154,0.2356545480109701,-0.8734369194323899,6.07,8983.0
361,0.8018964904305275,0.4438172553890423,0.39998532779858376,5.76,8993.0
362,0.874371496305738,0.484180621023514,0.032304994557331296,6.01,8998.0
363,0.6960968698492329,0.3854888794121931,0.6056793472090919,5.89,9001.0
364,0.5432013129579467,0.3010621129798528,-0.7837690589254396,3.69,9007.0
365,0.31791640117146536,0.17622656369061476,0.9315972091606874,4.97,9009.0
